X,Y,Pressure,Time
442.490249336222,373.039674062319,0.1907204,0
442.490249336222,373.039674062319,0.231746,16
442.490249336222,373.039674062319,0.2522589,16
443.505905331584,367.399853511155,0.2644689,16
443.740287484359,362.834284493545,0.2905983,16
443.740287484359,365.031617175817,0.2793651,16
440.966765343181,357.46302682577,0.3084249,32
442.841822565386,358.976744895779,0.3084249,32
443.740287484359,360.734611041597,0.3015873,32
443.740287484359,360.734611041597,0.3015873,32
440.966765343181,357.46302682577,0.3084249,33
442.841822565386,358.976744895779,0.3084249,33
431.27896969512,356.5352641377,0.2903541,47
437.451033051546,356.5352641377,0.3064713,47
437.451033051546,356.5352641377,0.3064713,47
431.27896969512,356.5352641377,0.2903541,48
411.31742301706,365.373424481948,0.2373626,63
422.177129428999,359.733603930784,0.2595849,63
422.177129428999,359.733603930784,0.2595849,63
411.31742301706,365.373424481948,0.2373626,64
399.871761223182,372.942014831996,0.2246642,79
370.808374279,402.16653950621,0.2525031,94
379.4805139317,391.814661091952,0.229304,94
389.090182195502,382.121982482376,0.2246642,94
389.090182195502,382.121982482376,0.2246642,94
370.808374279,402.16653950621,0.2525031,95
379.4805139317,391.814661091952,0.229304,95
357.604846339305,424.823480941191,0.3135531,110
363.503463850826,413.275276955473,0.2842491,110
363.503463850826,413.275276955473,0.2842491,110
357.604846339305,424.823480941191,0.3135531,111
351.549974059267,446.723563341166,0.3643468,125
353.659413434248,435.932218390454,0.3409036,125
353.659413434248,435.932218390454,0.3409036,125
351.549974059267,446.723563341166,0.3643468,126
351.198400830103,456.904538102359,0.384127,141
351.198400830103,456.904538102359,0.384127,141
351.94061098056,465.742698446608,0.3980464,141
351.94061098056,465.742698446608,0.3980464,142
355.065706350902,473.482192449721,0.4043956,157
355.065706350902,473.482192449721,0.4043956,157
359.870540482803,479.732383190405,0.407326,157
366.276985992004,484.444441053499,0.4075702,157
359.870540482803,479.732383190405,0.407326,158
366.276985992004,484.444441053499,0.4075702,158
373.933469649342,487.471877193518,0.4075702,172
382.879055146947,488.472884304331,0.4078144,173
392.801232947783,488.228736228523,0.4078144,188
403.2312387463,485.10364085818,0.4031746,189
414.01281777398,480.220679342021,0.3960928,203
414.01281777398,480.220679342021,0.3960928,203
424.28656880398,474.165807061983,0.3868132,203
424.28656880398,474.165807061983,0.3868132,204
433.310281685842,467.085512863552,0.374359,219
433.310281685842,467.085512863552,0.374359,219
440.537064729759,459.858729819636,0.3641026,219
440.537064729759,459.858729819636,0.3641026,220
445.615344706565,452.851680043947,0.3540904,235
445.615344706565,452.851680043947,0.3540904,235
448.310739463485,446.039948728904,0.3452992,235
448.310739463485,446.039948728904,0.3452992,236
448.03729361858,432.831537827693,0.3360195,250
448.818567461165,439.301461836604,0.3382173,250
448.818567461165,439.301461836604,0.3382173,250
448.03729361858,432.831537827693,0.3360195,251
435.575975829341,417.572283089694,0.3328449,266
440.537064729759,421.454237495041,0.3360195,266
444.834070863979,426.679006317331,0.3360195,266
444.834070863979,426.679006317331,0.3360195,266
435.575975829341,417.572283089694,0.3328449,267
440.537064729759,421.454237495041,0.3360195,267
425.302224799341,413.202032532731,0.3391941,282
427.763237403485,413.78798791467,0.3347985,282
431.200842310862,415.057557908872,0.3328449,282
431.200842310862,415.057557908872,0.3328449,282
425.302224799341,413.202032532731,0.3391941,297
427.763237403485,413.78798791467,0.3347985,297
421.278664510025,413.104373302408,0.3689866,313
422.294320505387,413.104373302408,0.3599512,313
423.622486037782,413.104373302408,0.3470086,313
423.622486037782,413.104373302408,0.3470086,313
421.278664510025,413.104373302408,0.3689866,314
422.294320505387,413.104373302408,0.3599512,314
420.848963896603,413.104373302408,0.3689866,328
420.848963896603,413.104373302408,0.3689866,328
420.848963896603,413.714743491928,0.3606838,328
422.177129428999,414.715750602741,0.3445666,328
425.302224799341,416.302713095492,0.3445666,328
420.848963896603,413.714743491928,0.3606838,344
422.177129428999,414.715750602741,0.3445666,344
425.302224799341,416.302713095492,0.3445666,344
430.028931546983,418.597705008087,0.346276,360
435.927549058504,421.966948454237,0.3489622,375
441.474593340861,425.40943632313,0.3492064,375
446.787255470443,430.365642262032,0.3492064,375
450.888943144017,436.029877620777,0.3492064,391
450.888943144017,436.029877620777,0.3492064,391
453.779656361583,442.426557206946,0.3518926,391
453.779656361583,442.426557206946,0.3518926,392
456.279732657857,450.239295632801,0.3565324,407
456.279732657857,450.239295632801,0.3565324,407
457.373516037477,458.003204443495,0.3614164,407
457.373516037477,458.003204443495,0.3614164,408
457.72508926664,465.742698446608,0.3697192,422
457.72508926664,465.742698446608,0.3697192,422
457.72508926664,472.822992645039,0.3738706,422
457.72508926664,472.822992645039,0.3738706,423
