X,Y,Pressure,Time
411.668996246223,459.516922513504,0.1738706,0
405.535996581927,457.490493484298,0.1741148,1
411.668996246223,459.516922513504,0.195116,1
411.668996246223,459.516922513504,0.2014652,1
411.668996246223,459.516922513504,0.2014652,1
373.699087496567,470.967467268899,0.1924298,16
382.097781304361,464.985839411603,0.1836386,16
390.183965575121,460.688833277383,0.1770452,16
397.098239082003,458.003204443495,0.1724054,16
402.13745536668,457.490493484298,0.1724054,16
402.13745536668,457.490493484298,0.1724054,16
382.097781304361,464.985839411603,0.1836386,31
390.183965575121,460.688833277383,0.1770452,31
397.098239082003,458.003204443495,0.1724054,31
373.699087496567,470.967467268899,0.1924298,47
343.698171941282,511.886684774316,0.226862,78
347.0576494644,503.219428083132,0.2185592,78
352.135929441206,494.381267738884,0.2129426,78
358.42518387402,485.787255470443,0.2058608,78
365.612903225806,477.950102237007,0.2007326,78
341.588732566301,527.560991241188,0.242735,94
341.862178411206,520.138889736625,0.2358974,94
341.862178411206,520.138889736625,0.2358974,94
342.096560563982,534.128574480422,0.2483516,94
341.588732566301,527.560991241188,0.242735,109
342.096560563982,534.128574480422,0.2483516,109
344.205999938963,539.011535996582,0.2510379,125
344.205999938963,539.011535996582,0.2510379,125
348.346751304666,542.966734824671,0.2534799,125
348.346751304666,542.966734824671,0.2534799,126
353.971922971282,545.408215582751,0.2537241,141
353.971922971282,545.408215582751,0.2537241,141
361.042451246681,546.409222693564,0.2590965,141
369.480208746605,546.409222693564,0.2637363,141
377.644520401624,544.651356547746,0.2693529,141
361.042451246681,546.409222693564,0.2590965,142
369.480208746605,546.409222693564,0.2637363,142
377.644520401624,544.651356547746,0.2693529,142
385.730704672384,541.111209448531,0.2742369,156
385.730704672384,541.111209448531,0.2742369,156
393.035615100559,536.472396008179,0.2788767,156
399.44206060976,531.174382763146,0.2837607,156
404.598467970824,525.77871028779,0.2869353,156
393.035615100559,536.472396008179,0.2788767,172
399.44206060976,531.174382763146,0.2837607,172
404.598467970824,525.77871028779,0.2869353,172
408.387646107364,520.651600695822,0.2888889,188
408.387646107364,520.651600695822,0.2888889,188
410.653340250862,516.183690908536,0.2905983,188
410.653340250862,516.183690908536,0.2905983,189
411.903378398999,512.64354380932,0.2930403,203
411.903378398999,512.64354380932,0.2930403,203
412.254951628162,510.031159398175,0.2932845,203
412.254951628162,510.031159398175,0.2932845,204
411.82525101474,504.733146153142,0.2930403,219
412.254951628162,507.589678640095,0.2932845,219
412.254951628162,507.589678640095,0.2932845,219
411.82525101474,504.733146153142,0.2930403,220
408.700155644398,498.922421948912,0.2930403,234
410.575212866604,501.778954435865,0.2930403,234
410.575212866604,501.778954435865,0.2930403,234
408.700155644398,498.922421948912,0.2930403,235
403.934385204627,495.138126773888,0.2954823,250
406.4344615009,496.651844843898,0.2932845,250
406.4344615009,496.651844843898,0.2932845,250
403.934385204627,495.138126773888,0.2954823,251
401.551499984741,494.381267738884,0.2981685,266
397.020111697745,494.210364085818,0.2962149,281
397.840449232459,494.210364085818,0.2984127,281
399.44206060976,494.210364085818,0.2984127,281
396.941984313486,494.28360850856,0.2886447,297
396.941984313486,494.796319467757,0.2676435,298
398.192022461623,495.382274849696,0.2534799,313
398.192022461623,495.382274849696,0.2534799,313
400.301461836604,496.310037537767,0.2532357,313
400.301461836604,496.310037537767,0.2532357,314
403.074983977783,497.652851954711,0.2532357,328
406.4344615009,499.508377330851,0.2620269,329
410.22363963744,501.876613666189,0.2708181,329
414.208136234626,504.904049806207,0.2776557,344
418.661397137364,508.859248634297,0.2822955,345
423.036530655843,513.986358226264,0.2849817,359
426.825708792383,520.480697042756,0.2874237,360
429.599230933561,526.462324900052,0.2888889,375
429.599230933561,526.462324900052,0.2888889,375
430.966460158086,531.345286416211,0.2888889,375
430.966460158086,531.345286416211,0.2888889,376
431.200842310862,534.714529862361,0.2888889,391
431.200842310862,534.714529862361,0.2888889,391
431.200842310862,536.985106967376,0.2898657,391
431.200842310862,536.985106967376,0.2898657,392
431.200842310862,539.426587725456,0.2949939,406
431.200842310862,539.426587725456,0.2949939,406
431.200842310862,541.868068483535,0.2949939,406
431.200842310862,544.309549241615,0.2918193,406
431.357097079379,545.823267311624,0.2666667,406
431.200842310862,541.868068483535,0.2949939,422
431.200842310862,544.309549241615,0.2918193,422
431.357097079379,545.823267311624,0.2666667,422
433.232154301584,546.335978270821,0.223199,438
433.232154301584,546.335978270821,0.223199,438
435.146275215918,546.335978270821,0.1643468,438
437.099459822382,545.99417096469,0.0981685,438
435.146275215918,546.335978270821,0.1643468,439
437.099459822382,545.99417096469,0.0981685,439
437.099459822382,545.99417096469,0,453
437.333333333333,545.666666666667,0.5,453
450.068605609302,523.849940488907,0.2505495,563
450.068605609302,523.849940488907,0.3015873,564
450.068605609302,523.849940488907,0.3074481,564
450.068605609302,523.849940488907,0.3465202,564
450.068605609302,523.849940488907,0.3465202,564
454.951567125462,524.777703176977,0.3015873,564
457.490707113865,525.021851252785,0.3157509,564
461.084566789758,525.021851252785,0.3291819,578
461.084566789758,525.021851252785,0.3291819,578
465.8112735374,524.777703176977,0.3401709,578
471.631763664663,522.580370494705,0.3452992,578
