X,Y,Pressure,Time
224.585161900693,186.800994903409,0.08742369,0
224.585161900693,186.800994903409,0.1531136,1
224.585161900693,186.800994903409,0.1851038,1
224.585161900693,186.800994903409,0.2356532,15
224.585161900693,186.800994903409,0.2356532,15
224.585161900693,186.800994903409,0.2871795,15
224.585161900693,186.800994903409,0.2871795,16
225.710196234016,180.63088473159,0.3433456,31
225.710196234016,182.081124301889,0.3203907,31
225.710196234016,182.081124301889,0.3203907,31
225.710196234016,180.63088473159,0.3433456,32
225.710196234016,177.176677755058,0.3760684,46
225.710196234016,178.996069215979,0.3626374,46
225.710196234016,178.996069215979,0.3626374,46
225.710196234016,177.176677755058,0.3760684,47
223.64763328959,173.353318887905,0.3899878,62
224.866420484024,175.251814325388,0.3870574,62
224.866420484024,175.251814325388,0.3870574,62
223.64763328959,173.353318887905,0.3899878,63
218.538102359081,169.609063997314,0.3960928,78
221.866328928495,171.428455458235,0.3899878,78
221.866328928495,171.428455458235,0.3899878,78
218.538102359081,169.609063997314,0.3960928,79
203.959532456435,167.895144505142,0.3992674,93
212.86605426191,168.158824427015,0.3992674,93
212.86605426191,168.158824427015,0.3992674,93
203.959532456435,167.895144505142,0.3992674,94
180.521317178869,171.085671559801,0.3970696,110
192.943571275979,168.158824427015,0.3990232,110
168.005310220649,175.990118106632,0.3970696,125
156.379955442976,182.450276192511,0.3980464,126
145.129612109745,190.439777825251,0.403663,140
134.723044526505,199.826783043916,0.4068376,141
117.238135929441,221.738584551531,0.4068376,156
125.441511276589,210.453083895383,0.4068376,156
125.441511276589,210.453083895383,0.4068376,156
117.238135929441,221.738584551531,0.4068376,157
104.909634693442,245.100625629444,0.3997558,171
110.487929929502,233.287765129551,0.404884,171
110.487929929502,233.287765129551,0.404884,171
104.909634693442,245.100625629444,0.3997558,172
97.7375408185064,268.014410840175,0.3953602,187
100.69075594348,256.755278176214,0.3970696,187
100.69075594348,256.755278176214,0.3970696,187
97.7375408185064,268.014410840175,0.3953602,188
96.2374950407422,278.930759605701,0.3953602,203
96.2374950407422,278.930759605701,0.3953602,203
96.2374950407422,289.029700613422,0.3956044,203
97.4562822351756,297.757506027406,0.3960928,203
96.2374950407422,289.029700613422,0.3956044,204
97.4562822351756,297.757506027406,0.3960928,204
101.206396679586,305.140543839839,0.396337,218
106.456556901761,311.046974089785,0.396337,219
112.831751457259,315.318588824122,0.3948718,234
112.831751457259,315.318588824122,0.3948718,234
120.191351054414,318.03449201941,0.3924298,234
120.191351054414,318.03449201941,0.3924298,235
128.394726401563,319.326523636586,0.3821734,250
128.394726401563,319.326523636586,0.3821734,250
137.160618915372,319.326523636586,0.3689866,250
137.160618915372,319.326523636586,0.3689866,251
146.770287179174,318.139963988159,0.3587302,265
146.770287179174,318.139963988159,0.3587302,265
156.661214026307,315.318588824122,0.3538462,265
156.661214026307,315.318588824122,0.3538462,266
166.270882290109,311.310654011658,0.3501832,281
166.270882290109,311.310654011658,0.3501832,281
174.943021942808,306.6698873867,0.3482296,281
174.943021942808,306.6698873867,0.3482296,282
182.115115817743,301.686336863308,0.3479854,296
182.115115817743,301.686336863308,0.3479854,296
187.271523178808,296.570946378979,0.3479854,296
187.271523178808,296.570946378979,0.3479854,297
190.412244026002,292.220227668081,0.3482296,312
190.412244026002,292.220227668081,0.3482296,312
191.959166234321,288.6605487228,0.3526252,312
191.959166234321,288.6605487228,0.3526252,313
192.052919095431,283.123270363475,0.3760684,328
192.052919095431,285.839173558763,0.3641026,328
192.052919095431,285.839173558763,0.3641026,328
192.052919095431,283.123270363475,0.3760684,329
188.490310373241,276.584008301035,0.3819292,343
190.646626178777,280.038215277566,0.3819292,343
190.646626178777,280.038215277566,0.3819292,343
188.490310373241,276.584008301035,0.3819292,344
183.755790887173,269.30644245735,0.3814408,359
186.09961241493,272.760649433882,0.381685,359
186.09961241493,272.760649433882,0.381685,359
183.755790887173,269.30644245735,0.3814408,360
182.255745109409,266.115915402692,0.3799756,375
182.115115817743,263.030860316782,0.376801,376
183.755790887173,259.471181371502,0.368254,376
189.099703970458,255.305038605914,0.3440782,390
196.7874385815,250.927951902829,0.3316239,406
204.381420331431,247.104593035676,0.3294261,406
210.615985595264,244.46779381695,0.3294261,406
214.69423505356,243.096658223212,0.3343101,421
216.897427289651,242.463826410718,0.3421246,422
219.006866664632,242.015570543535,0.3506716,437
219.006866664632,242.015570543535,0.3506716,437
220.835047456282,241.830994598224,0.3570208,437
220.835047456282,241.830994598224,0.3570208,438
222.475722525712,241.830994598224,0.3570208,453
222.475722525712,241.830994598224,0.3570208,453
223.272621845149,241.936466566973,0.358486,453
223.272621845149,241.936466566973,0.358486,454
223.55388042848,243.386706137272,0.364591,468
223.55388042848,243.386706137272,0.364591,468
223.55388042848,246.39265724662,0.3772894,468
223.55388042848,246.39265724662,0.3772894,469
221.256935331278,258.100045777764,0.406105,484
223.178868984039,251.297103793451,0.3941392,484
223.178868984039,251.297103793451,0.3941392,484
221.256935331278,258.100045777764,0.406105,485
216.006775109104,272.839753410443,0.418315,500
218.725608081301,265.667659535508,0.4144078,500
218.725608081301,265.667659535508,0.4144078,500
216.006775109104,272.839753410443,0.418315,501
213.381694998016,279.115335551012,0.4210012,515
211.553514206366,283.386950285348,0.4210012,516
209.631580553606,289.214276558733,0.4031746,531
210.334727011933,286.762053285318,0.4185592,531
210.334727011933,286.762053285318,0.4185592,531
209.631580553606,289.214276558733,0.4031746,532
209.444074831385,291.139139988403,0.3753358,546
209.444074831385,291.139139988403,0.3753358,546
209.444074831385,293.037635425886,0.3225885,546
209.444074831385,293.037635425886,0.3225885,547
211.31913205359,295.226178777428,0.2583639,562
213.850459303568,296.940098269601,0.18779,563
