X,Y,Pressure,Time
197.396832178716,165.337449262978,0.1509158,0
197.396832178716,165.337449262978,0.1948718,15
197.396832178716,165.337449262978,0.195116,15
199.131260109256,160.538474684896,0.2083028,30
199.131260109256,160.538474684896,0.2083028,30
199.506271553697,158.059883419294,0.2327228,30
199.506271553697,158.059883419294,0.2327228,31
199.506271553697,152.786284981841,0.2549451,46
199.506271553697,155.528556169317,0.2478632,46
199.506271553697,155.528556169317,0.2478632,46
199.506271553697,152.786284981841,0.2549451,47
195.193639942625,147.802734458449,0.2896215,62
197.912472914823,150.149485763115,0.2713065,62
197.912472914823,150.149485763115,0.2713065,62
195.193639942625,147.802734458449,0.2896215,63
173.442976165044,145.060463270974,0.3289377,77
183.427655873287,144.875887325663,0.3252747,77
190.646626178777,145.798767052217,0.3133089,77
190.646626178777,145.798767052217,0.3133089,77
173.442976165044,145.060463270974,0.3289377,78
183.427655873287,144.875887325663,0.3252747,78
151.223548081912,152.70718100528,0.3289377,93
162.239509262368,147.802734458449,0.3289377,93
162.239509262368,147.802734458449,0.3289377,93
151.223548081912,152.70718100528,0.3289377,108
141.70763267922,159.35191503647,0.3286935,110
127.691579943236,176.069222083193,0.3206349,124
134.254280220954,166.972264778588,0.3260073,124
134.254280220954,166.972264778588,0.3260073,124
127.691579943236,176.069222083193,0.3206349,125
122.019531846065,186.168163090915,0.3111111,140
113.628650776696,207.262556840724,0.2913309,141
117.144383068331,196.636255989257,0.2991453,141
111.706717123936,217.546073793756,0.2913309,155
111.284829248939,227.381334879604,0.2937729,156
111.612964262825,236.636500137333,0.3032967,171
111.612964262825,236.636500137333,0.3032967,171
114.003662221137,245.100625629444,0.3098901,171
114.003662221137,245.100625629444,0.3098901,172
117.847529526658,252.562767418439,0.3137973,187
117.847529526658,252.562767418439,0.3137973,187
123.238319040498,258.943821527757,0.3167277,187
123.238319040498,258.943821527757,0.3167277,188
130.410412915433,264.11194799646,0.3189255,202
130.410412915433,264.11194799646,0.3189255,202
139.410687582018,267.750730918302,0.3272283,202
139.410687582018,267.750730918302,0.3272283,203
150.004760887478,269.570122379223,0.3382173,218
161.44260994293,269.570122379223,0.3457876,219
173.021088290048,268.383562730796,0.3496948,233
184.177678762169,264.850251777703,0.3496948,234
194.162358470412,260.104013183996,0.3465202,249
194.162358470412,260.104013183996,0.3465202,249
202.553239539781,254.645838801233,0.3421246,249
202.553239539781,254.645838801233,0.3421246,250
208.928434095279,249.18766441847,0.3421246,265
208.928434095279,249.18766441847,0.3421246,265
212.95980712302,244.573265785699,0.3423688,265
212.95980712302,244.573265785699,0.3423688,266
214.881740775781,240.934482863857,0.3506716,280
214.881740775781,240.934482863857,0.3506716,280
215.397381511887,238.11310769982,0.3697192,280
215.397381511887,238.11310769982,0.3697192,281
214.084841456343,232.285781426435,0.4046398,296
215.397381511887,235.370836512345,0.3953602,296
215.397381511887,235.370836512345,0.3953602,296
214.084841456343,232.285781426435,0.4046398,297
204.147038178655,221.817688528092,0.4,312
208.084658345286,225.087319559313,0.406105,312
211.553514206366,228.726102481155,0.406105,312
211.553514206366,228.726102481155,0.406105,312
204.147038178655,221.817688528092,0.4,313
208.084658345286,225.087319559313,0.406105,313
197.396832178716,216.913241981262,0.3948718,327
200.303170873135,219.101785332804,0.3948718,327
200.303170873135,219.101785332804,0.3948718,327
197.396832178716,216.913241981262,0.3948718,328
195.896786400952,213.45903500473,0.4043956,343
195.896786400952,215.093850520341,0.4043956,343
195.896786400952,215.093850520341,0.4043956,343
195.896786400952,213.45903500473,0.4043956,344
196.7874385815,211.82421948912,0.4019536,358
196.7874385815,211.82421948912,0.4019536,358
200.4438001648,209.741148106327,0.3907204,358
200.4438001648,209.741148106327,0.3907204,359
205.975218970305,207.552604754784,0.3882784,374
212.95980712302,205.812317270425,0.3868132,375
219.522507400739,204.625757621998,0.3819292,390
219.522507400739,204.625757621998,0.3819292,390
224.678914761803,204.546653645436,0.3777778,390
224.678914761803,204.546653645436,0.3777778,391
228.194647053438,204.546653645436,0.3746032,405
228.194647053438,204.546653645436,0.3746032,405
230.257209997864,205.917789239174,0.3699634,405
230.257209997864,205.917789239174,0.3699634,406
232.460402233955,208.739164403211,0.3699634,421
232.460402233955,208.739164403211,0.3699634,421
233.960448011719,213.45903500473,0.3711844,421
233.960448011719,213.45903500473,0.3711844,422
233.772942289499,228.462422559282,0.3848596,437
234.194830164495,220.472920926542,0.378022,437
234.194830164495,220.472920926542,0.378022,437
233.772942289499,228.462422559282,0.3848596,438
229.413434247871,243.465810113834,0.3894994,452
231.569750053407,236.372820215461,0.3894994,452
231.569750053407,236.372820215461,0.3894994,452
229.413434247871,243.465810113834,0.3894994,453
227.819635608997,252.562767418439,0.3489622,468
227.819635608997,254.645838801233,0.1868132,468
228.194647053438,248.844880520035,0.3868132,468
228.194647053438,248.844880520035,0.3868132,468
227.819635608997,252.562767418439,0.3489622,469
227.819635608997,254.645838801233,0.1868132,469
227.6,255,0.5,483
227.819635608997,254.645838801233,0,483
299.962462233345,234.184276863918,0.1948718,765
299.962462233345,234.184276863918,0.237851,766
299.962462233345,234.184276863918,0.241514,766
299.962462233345,234.184276863918,0.2583639,780
299.962462233345,234.184276863918,0.2583639,780
299.962462233345,234.184276863918,0.2805861,780
299.962462233345,234.184276863918,0.2866911,780
306.150151066622,233.841492965484,0.2971917,780
299.962462233345,234.184276863918,0.2805861,796
299.962462233345,234.184276863918,0.2866911,796
306.150151066622,233.841492965484,0.2971917,796
311.587817011017,232.470357371746,0.3128205,812
311.587817011017,232.470357371746,0.3128205,812
317.353617969298,230.835541856136,0.3208791,812
322.885036774804,229.095254371776,0.3247863,812
327.666432691427,227.196758934294,0.3252747,812
317.353617969298,230.835541856136,0.3208791,827
322.885036774804,229.095254371776,0.3247863,827
327.666432691427,227.196758934294,0.3252747,827
330.807153538621,225.271895504624,0.3262515,843
330.807153538621,225.271895504624,0.3262515,843
333.713492233039,223.109720145268,0.3264957,843
336.151066621906,220.631128879666,0.3308913,843
337.135471663564,218.17890560625,0.3406594,843
333.713492233039,223.109720145268,0.3264957,858
336.151066621906,220.631128879666,0.3308913,858
337.135471663564,218.17890560625,0.3406594,858
334.932279427473,213.538138981292,0.362149,874
337.135471663564,215.832154301584,0.353602,874
337.135471663564,215.832154301584,0.353602,874
334.932279427473,213.538138981292,0.362149,875
329.260231330302,211.903323465682,0.362149,890
320.494338816492,211.639643543809,0.348718,892
310.462782677694,212.008795434431,0.3387057,905
300.853114413892,214.645594653157,0.3345543,906
289.649647511216,220.552024903104,0.3308913,921
293.681020538957,217.730649739067,0.3308913,921
293.681020538957,217.730649739067,0.3308913,921
289.649647511216,220.552024903104,0.3308913,922
285.805780205695,226.827607043672,0.3328449,937
287.118320261238,223.267928098392,0.3308913,937
287.118320261238,223.267928098392,0.3308913,937
285.805780205695,226.827607043672,0.3328449,938
285.196386608478,230.360917996765,0.3330891,952
285.196386608478,234.55342875454,0.3347985,953
287.446455275124,239.74792321543,0.3347985,968
293.587267677847,244.283217871639,0.3350427,969
303.993835261086,248.554832605976,0.3379731,983
303.993835261086,248.554832605976,0.3379731,983
316.744224372082,251.666255684072,0.3433456,983
316.744224372082,251.666255684072,0.3433456,984
330.807153538621,252.74734336375,0.3457876,999
330.807153538621,252.74734336375,0.3457876,999
344.635700552385,252.74734336375,0.3457876,999
344.635700552385,252.74734336375,0.3457876,1000
356.870448927274,251.297103793451,0.3457876,1015
356.870448927274,251.297103793451,0.3457876,1015
368.495803704947,248.844880520035,0.3455434,1015
368.495803704947,248.844880520035,0.3455434,1016
379.089877010407,245.548881496628,0.3418804,1030
379.089877010407,245.548881496628,0.3418804,1030
388.465163121433,241.277266762291,0.3394383,1030
388.465163121433,241.277266762291,0.3394383,1031
396.574785607471,236.47829218421,0.3323565,1046
396.574785607471,236.47829218421,0.3323565,1046
403.41874446852,231.283797723319,0.3260073,1046
408.575151829585,226.906711020234,0.3157509,1046
403.41874446852,231.283797723319,0.3260073,1047
408.575151829585,226.906711020234,0.3157509,1047
412.137760551775,223.637079989013,0.3155067,1062
412.137760551775,223.637079989013,0.3155067,1062
414.340952787866,221.55400860622,0.3155067,1062
415.887874996185,220.10376903592,0.3218559,1062
417.200415051729,218.917209387494,0.3335775,1062
414.340952787866,221.55400860622,0.3155067,1077
415.887874996185,220.10376903592,0.3218559,1077
417.200415051729,218.917209387494,0.3335775,1077
418.278572954497,217.994329660939,0.3477412,1093
418.278572954497,217.994329660939,0.3477412,1093
419.122348704489,217.466969817194,0.3496948,1093
419.122348704489,217.466969817194,0.3496948,1094
419.49736014893,217.466969817194,0.3496948,1108
419.49736014893,217.466969817194,0.3496948,1108
419.591113010041,217.915225684378,0.345055,1108
419.591113010041,217.915225684378,0.345055,1109
419.591113010041,219.550041199988,0.3445666,1124
419.591113010041,219.550041199988,0.3445666,1124
419.591113010041,221.817688528092,0.3445666,1124
419.591113010041,221.817688528092,0.3445666,1125
419.591113010041,224.82363963744,0.3445666,1140
419.591113010041,228.19874263741,0.345055,1141
418.184820093387,235.291732535783,0.3472528,1155
418.887966551714,231.732053590503,0.3452992,1155
418.887966551714,231.732053590503,0.3452992,1155
418.184820093387,235.291732535783,0.3472528,1156
417.387920773949,238.561363567003,0.3472528,1171
416.872280037843,241.277266762291,0.3457876,1172
416.591021454512,243.571282082583,0.3396825,1187
416.356639301736,245.021521652882,0.3208791,1188
416.356639301736,245.733457441939,0.2710623,1202
416.356639301736,245.733457441939,0.2888889,1202
