X,Y,Pressure,Time
393.387188329722,446.723563341166,0.02124542,0
393.387188329722,446.723563341166,0.03882784,1
393.387188329722,446.723563341166,0.04664225,1
398.34827723014,441.498794518876,0.05177045,1
400.613971373638,438.88641010773,0.07081807,1
402.840601825007,436.029877620777,0.1018315,16
402.840601825007,436.029877620777,0.1018315,16
404.754722739341,432.978026673177,0.1345543,16
406.4344615009,429.950590533158,0.1660562,16
407.801690725425,427.094058046205,0.1970696,16
408.817346720786,424.48167363506,0.2212454,16
404.754722739341,432.978026673177,0.1345543,17
406.4344615009,429.950590533158,0.1660562,31
407.801690725425,427.094058046205,0.1970696,32
408.817346720786,424.48167363506,0.2212454,32
409.403302102725,418.915097506638,0.2615385,47
409.403302102725,420.428815576647,0.2549451,47
409.403302102725,422.284340952788,0.2400488,47
409.403302102725,422.284340952788,0.2400488,47
409.403302102725,418.915097506638,0.2615385,63
409.403302102725,420.428815576647,0.2549451,63
405.418805505539,416.571275978881,0.2551893,78
408.231391338847,417.669942320017,0.2615385,78
408.231391338847,417.669942320017,0.2615385,78
405.418805505539,416.571275978881,0.2551893,79
400.53584398938,416.058565019684,0.2422466,94
393.387188329722,416.156224250008,0.2322344,96
366.003540147099,428.681020538957,0.2275946,109
375.456953642384,422.455244605853,0.228083,109
384.793176061281,418.329142124699,0.2283272,109
384.793176061281,418.329142124699,0.2283272,109
366.003540147099,428.681020538957,0.2275946,110
375.456953642384,422.455244605853,0.228083,110
347.409222693564,446.113193151646,0.2278388,125
356.940763573107,436.444929349651,0.2275946,125
356.940763573107,436.444929349651,0.2275946,125
347.409222693564,446.113193151646,0.2278388,126
337.799554429762,457.490493484298,0.231746,141
328.619586779382,469.868800927763,0.2395604,142
307.915829950865,520.309793389691,0.3152625,156
310.025269325846,508.859248634297,0.2935287,156
314.244148075808,496.480941190832,0.2705739,156
320.455275124363,483.345774712363,0.2527473,156
320.455275124363,483.345774712363,0.2527473,156
307.915829950865,520.309793389691,0.3152625,172
310.025269325846,508.859248634297,0.2935287,172
314.244148075808,496.480941190832,0.2705739,172
307.759575182348,530.002471999268,0.3345543,188
307.759575182348,530.002471999268,0.3345543,188
308.579912717063,538.840632343516,0.3416362,188
308.579912717063,538.840632343516,0.3416362,189
311.548753318888,546.335978270821,0.3418804,203
315.923886837367,552.390850550859,0.3423688,204
321.744376964629,556.858760338145,0.342613,219
321.744376964629,556.858760338145,0.342613,219
328.814905240028,559.129337443159,0.3431014,219
328.814905240028,559.129337443159,0.3431014,220
337.213599047823,559.47114474929,0.3431014,234
346.823267311624,558.201574755089,0.3433456,235
357.175145725883,554.075472273934,0.3455434,250
357.175145725883,554.075472273934,0.3455434,250
367.6051515244,548.43565172277,0.3457876,250
377.566393017365,541.526261177404,0.3457876,250
367.6051515244,548.43565172277,0.3457876,251
377.566393017365,541.526261177404,0.3457876,251
386.160405285806,534.128574480422,0.342613,266
386.160405285806,534.128574480422,0.342613,266
393.152806176946,526.535569322794,0.3360195,266
398.426404614399,518.966978972747,0.3260073,266
393.152806176946,526.535569322794,0.3360195,281
398.426404614399,518.966978972747,0.3260073,281
401.903073213904,511.129825739311,0.3157509,297
401.903073213904,511.129825739311,0.3157509,297
403.504684591205,503.46357615894,0.3069597,297
403.504684591205,503.46357615894,0.3069597,298
403.504684591205,496.236793115024,0.2984127,313
394.910672322764,479.976531266213,0.2920635,328
397.449812311167,481.905301065096,0.2920635,328
400.028015991699,485.030396435438,0.2942613,328
402.410901211585,489.913357951598,0.2945055,328
383.191564683981,476.778191473128,0.3108669,344
386.238532670064,477.290902432325,0.3076923,344
389.363628040407,477.950102237007,0.3030525,344
392.293404950102,478.877864925077,0.2981685,344
392.293404950102,478.877864925077,0.2981685,344
383.191564683981,476.778191473128,0.3108669,359
386.238532670064,477.290902432325,0.3076923,359
