X,Y,Pressure,Time
446.787255470443,406.805352946562,0.1726496,0
446.787255470443,406.805352946562,0.2131868,1
446.787255470443,406.805352946562,0.2361416,1
436.747886593219,386.077181310465,0.2449328,15
442.333994567705,386.077181310465,0.24884,15
445.771599475082,387.004943998535,0.24884,15
447.724784081545,388.616321298868,0.2434676,15
448.466994232002,400.823725089267,0.2361416,15
448.466994232002,400.823725089267,0.2361416,15
449.052949613941,390.545091097751,0.2383394,15
449.052949613941,398.113681447798,0.2339438,15
449.209204382458,392.913327433088,0.2344322,15
449.209204382458,395.525711844234,0.2339438,15
449.052949613941,398.113681447798,0.2339438,16
449.209204382458,392.913327433088,0.2344322,16
449.209204382458,395.525711844234,0.2339438,16
449.052949613941,390.545091097751,0.2383394,31
445.771599475082,387.004943998535,0.24884,32
447.724784081545,388.616321298868,0.2434676,32
442.333994567705,386.077181310465,0.24884,46
436.747886593219,386.077181310465,0.2449328,47
419.091097750786,392.05880916776,0.214652,62
428.661702322459,387.859462263863,0.232967,62
428.661702322459,387.859462263863,0.232967,62
419.091097750786,392.05880916776,0.214652,63
408.62202826014,398.455488753929,0.1990232,78
382.293099765007,424.310769981994,0.1870574,94
390.105838190863,414.788995025483,0.1870574,94
398.621723075045,406.292641987365,0.1892552,94
360.534623249001,466.42631305887,0.2605617,109
364.753501998962,455.634968108158,0.2503053,109
369.792718283639,444.69713431196,0.2327228,109
375.613208410901,434.174352244636,0.2075702,109
375.613208410901,434.174352244636,0.2075702,109
360.534623249001,466.42631305887,0.2605617,125
364.753501998962,455.634968108158,0.2503053,125
369.792718283639,444.69713431196,0.2327228,125
355.261024811548,496.993652150029,0.2842491,140
355.651661732841,487.54512161626,0.2739927,140
357.526718955046,477.193243202002,0.2678877,140
357.526718955046,477.193243202002,0.2678877,140
355.261024811548,496.993652150029,0.2842491,141
355.651661732841,487.54512161626,0.2739927,141
355.651661732841,505.148197882015,0.2945055,156
355.651661732841,505.148197882015,0.2945055,156
358.347056489761,511.886684774316,0.3010989,156
362.839381084628,517.111453596606,0.3057387,156
368.972380748924,520.822504348888,0.3074481,156
358.347056489761,511.886684774316,0.3010989,171
362.839381084628,517.111453596606,0.3057387,171
368.972380748924,520.822504348888,0.3074481,171
376.628864406262,523.093081453902,0.3076923,187
376.628864406262,523.093081453902,0.3076923,187
385.808832056642,523.434888760033,0.3108669,187
395.848200933866,522.580370494705,0.3120879,187
385.808832056642,523.434888760033,0.3108669,203
395.848200933866,522.580370494705,0.3120879,203
406.512588885159,519.211127048555,0.3120879,218
406.512588885159,519.211127048555,0.3120879,218
417.489486373486,514.084017456587,0.3076923,218
417.489486373486,514.084017456587,0.3076923,219
427.997619556261,507.174626911222,0.3030525,234
427.997619556261,507.174626911222,0.3030525,234
437.76354258858,499.093325601978,0.2979243,234
437.76354258858,499.093325601978,0.2979243,235
446.005981627857,490.157506027406,0.2940171,250
446.005981627857,490.157506027406,0.2940171,250
452.412427137059,480.977538377026,0.2937729,250
452.412427137059,480.977538377026,0.2937729,251
