X,Y,Pressure,Time
475.928769798883,386.589892269662,0.1350427,0
475.928769798883,386.589892269662,0.1037851,1
475.928769798883,386.589892269662,0.1350427,1
479.288247322001,379.607257301553,0.03956044,1
480.303903317362,376.14035462508,0.03956044,1
480.616412854396,372.600207525864,0.05054945,1
474.131839960936,362.248329111606,0.1501832,16
477.608508560442,363.859706411939,0.146276,16
479.639820551164,366.301187170019,0.1267399,16
480.616412854396,369.230964079714,0.09035409,16
480.616412854396,369.230964079714,0.09035409,16
474.131839960936,362.248329111606,0.1501832,32
477.608508560442,363.859706411939,0.146276,32
479.639820551164,366.301187170019,0.1267399,32
452.842127750481,366.03262428663,0.1343101,47
461.358012634663,362.66338084048,0.143834,47
468.741050447096,361.833277382733,0.1501832,47
468.741050447096,361.833277382733,0.1501832,47
452.842127750481,366.03262428663,0.1343101,48
461.358012634663,362.66338084048,0.143834,48
434.404065065462,377.751731925413,0.1262515,63
443.740287484359,371.184148686178,0.1291819,63
443.740287484359,371.184148686178,0.1291819,63
434.404065065462,377.751731925413,0.1262515,78
405.535996581927,405.023071993164,0.1528694,94
415.536301767022,394.671193578906,0.1352869,94
425.302224799341,385.588885158849,0.1262515,94
386.980742820521,428.607776116215,0.1931624,110
395.848200933866,416.571275978881,0.1724054,110
395.848200933866,416.571275978881,0.1724054,110
386.980742820521,428.607776116215,0.1931624,111
373.933469649342,451.679769280068,0.239072,125
379.597705008087,440.302468947417,0.2161172,125
379.597705008087,440.302468947417,0.2161172,125
373.933469649342,451.679769280068,0.239072,126
370.30054628132,461.958403271584,0.2588523,141
368.542680135502,471.040711691641,0.2722833,142
368.464552751244,479.219672231208,0.2813187,157
368.464552751244,479.219672231208,0.2813187,157
369.323953978088,486.031403546251,0.2842491,157
369.323953978088,486.031403546251,0.2842491,158
371.511520737327,491.182927945799,0.2842491,172
371.511520737327,491.182927945799,0.2842491,172
375.456953642384,495.553178502762,0.2798535,172
380.847743156224,498.409710989715,0.2735043,172
375.456953642384,495.553178502762,0.2798535,173
380.847743156224,498.409710989715,0.2735043,173
387.683889278848,499.435132908109,0.2710623,188
387.683889278848,499.435132908109,0.2710623,188
396.590411084323,499.435132908109,0.2710623,188
406.4344615009,496.651844843898,0.2730159,188
396.590411084323,499.435132908109,0.2710623,203
406.4344615009,496.651844843898,0.2730159,203
417.294167912839,491.842127750481,0.2808303,219
428.661702322459,485.958159123508,0.2888889,220
439.794854579302,479.219672231208,0.2930403,235
439.794854579302,479.219672231208,0.2930403,235
450.420178838466,472.066133610035,0.2932845,235
460.186101870785,464.741691335795,0.2932845,235
450.420178838466,472.066133610035,0.2932845,236
460.186101870785,464.741691335795,0.2932845,236
468.741050447096,457.417249061556,0.2920635,250
476.163151951659,449.995147556993,0.2857143,251
482.218024231697,442.499801629688,0.2742369,266
482.218024231697,442.499801629688,0.2742369,266
486.944730979339,435.004455702383,0.2612943,266
486.944730979339,435.004455702383,0.2612943,267
490.226081118198,427.777672658467,0.2505495,282
490.226081118198,427.777672658467,0.2505495,282
491.983947264016,421.11243018891,0.2429792,282
491.983947264016,421.11243018891,0.2429792,283
492.491775261696,412.689321573534,0.2446886,297
492.491775261696,416.156224250008,0.2429792,297
492.491775261696,416.156224250008,0.2429792,297
492.491775261696,412.689321573534,0.2446886,298
488.468214972381,409.149174474319,0.2661783,313
491.241737113559,410.589648121586,0.2522589,313
491.241737113559,410.589648121586,0.2522589,313
488.468214972381,409.149174474319,0.2661783,314
477.921018097476,407.806360057375,0.2930403,328
484.014954069643,408.050508133183,0.2822955,328
484.014954069643,408.050508133183,0.2822955,328
477.921018097476,407.806360057375,0.2930403,329
467.178502761925,408.148167363506,0.3054945,344
471.944273201697,407.806360057375,0.3008547,344
471.944273201697,407.806360057375,0.3008547,344
467.178502761925,408.148167363506,0.3054945,345
